DateTime,Open,High,Low,Close,Volume
2023-12-10,1.08858,1.08865,1.07236,1.07651,2016
2023-12-17,1.07653,1.10092,1.07415,1.08948,2016
2023-12-24,1.08948,1.10401,1.08939,1.10149,2016
2023-12-31,1.10149,1.11394,1.09933,1.10374,2016
2024-01-07,1.10374,1.10447,1.08767,1.09415,2016
2024-01-14,1.09413,1.1,1.09103,1.09451,2016
2024-01-21,1.09451,1.09675,1.08445,1.0892,2016
2024-01-28,1.0892,1.09323,1.08128,1.08422,2016
2024-02-04,1.08423,1.08974,1.07698,1.07796,2016
2024-02-11,1.07796,1.07983,1.07225,1.07979,2016
2024-02-18,1.0798,1.08055,1.06949,1.0784,2016
2024-02-25,1.07838,1.08882,1.07615,1.0819,2016
2024-03-03,1.08188,1.08659,1.07958,1.08416,2016
2024-03-10,1.08417,1.09812,1.08377,1.09426,2016
2024-03-17,1.09427,1.09638,1.0873,1.08835,2016
2024-03-24,1.08836,1.09426,1.08017,1.08071,2016
2024-03-31,1.08071,1.08643,1.07678,1.0793,2016
2024-04-07,1.07932,1.08765,1.07246,1.08297,2016
2024-04-14,1.08297,1.0885,1.06226,1.0646,2016
2024-04-21,1.06461,1.069,1.0601,1.06575,2016
2024-04-28,1.06577,1.07527,1.06239,1.07069,2016
2024-05-05,1.0707,1.08124,1.06494,1.07583,2016
2024-05-12,1.07582,1.07907,1.07239,1.07702,2016
2024-05-19,1.07701,1.08949,1.07658,1.08724,2016
2024-05-26,1.08725,1.08844,1.08048,1.08466,2016
2024-06-02,1.08467,1.0889,1.07883,1.08526,2016
2024-06-09,1.08526,1.0916,1.07644,1.07788,2016
2024-06-16,1.07788,1.08521,1.06676,1.07025,2016
2024-06-23,1.07026,1.07615,1.0671,1.06877,2016
2024-06-30,1.06878,1.07463,1.0666,1.07349,2016
2024-07-07,1.0735,1.08426,1.071,1.08256,2016
2024-07-14,1.08255,1.09113,1.08054,1.08856,2016
2024-07-21,1.08857,1.0948,1.08715,1.08988,2016
2024-07-28,1.08988,1.08998,1.08256,1.08527,2016
2024-08-04,1.08524,1.09265,1.07774,1.09103,2016
2024-08-11,1.09104,1.10088,1.08814,1.09127,2016
2024-08-18,1.09125,1.10473,1.09116,1.10246,2016
2024-08-25,1.10246,1.12008,1.10231,1.11892,2016
2024-09-01,1.11892,1.12015,1.10438,1.10446,2016
2024-09-08,1.10445,1.11556,1.10263,1.10867,2016
2024-09-15,1.10864,1.11017,1.10019,1.10873,2016
2024-09-22,1.10872,1.11891,1.10683,1.11591,2016
2024-09-29,1.11589,1.1214,1.10831,1.11689,2016
2024-10-06,1.11688,1.12089,1.09512,1.09705,2016
2024-10-13,1.09705,1.09971,1.09,1.0923,2016
2024-10-20,1.09231,1.09366,1.0811,1.08681,2016
2024-10-27,1.08682,1.08688,1.07612,1.0796,2016
2024-11-03,1.0796,1.09057,1.07688,1.08727,2016
2024-11-10,1.08728,1.09369,1.06824,1.07132,2016
2024-11-17,1.07131,1.07277,1.0496,1.05362,2016
2024-11-24,1.05362,1.06097,1.03325,1.04793,2016
2024-12-01,1.04792,1.05971,1.0425,1.05439,2016
2024-12-08,1.05439,1.06298,1.04607,1.05656,2016
2024-12-15,1.05657,1.05944,1.04531,1.05096,2016
2024-12-22,1.05095,1.05343,1.03429,1.04336,2016
2024-12-29,1.04335,1.04452,1.03835,1.04292,2016
2025-01-05,1.04297,1.04583,1.02237,1.03051,2016
2025-01-12,1.03051,1.04367,1.02127,1.02429,2016
2025-01-19,1.0243,1.03544,1.01772,1.02804,2016
2025-01-26,1.02805,1.05213,1.02782,1.04673,2016
2025-02-02,1.04673,1.0533,1.02324,1.02467,2016
2025-02-09,1.02467,1.04424,1.02103,1.03095,2016
2025-02-16,1.03096,1.0514,1.02919,1.04883,2016
2025-02-23,1.04886,1.05062,1.04009,1.04736,2016
2025-03-02,1.04738,1.05287,1.03597,1.04119,2016
2025-03-09,1.04119,1.08884,1.03883,1.086,2016
2025-03-16,1.08602,1.09471,1.08051,1.08792,2016
2025-03-23,1.08794,1.09545,1.0797,1.08358,2016
2025-03-30,1.08358,1.08579,1.07328,1.08234,2016
2025-04-06,1.08235,1.11462,1.07782,1.09832,2016
2025-04-13,1.09833,1.14736,1.08886,1.1342,2016
2025-04-20,1.13419,1.14582,1.12639,1.14488,2016
2025-04-27,1.14491,1.15729,1.13077,1.13448,2016
2025-05-04,1.13449,1.14248,1.12657,1.1321,2016
2025-05-11,1.13212,1.13808,1.119,1.12276,2016
2025-05-18,1.12281,1.12655,1.10651,1.11884,2016
2025-05-25,1.11885,1.13816,1.11721,1.13744,2016
2025-06-01,1.13747,1.14185,1.12103,1.13526,2016
2025-06-08,1.13527,1.14948,1.13524,1.14061,2016
2025-06-15,1.14063,1.16311,1.13729,1.15376,2016
2025-06-22,1.15376,1.16147,1.14461,1.14995,2016
2025-06-29,1.14995,1.17539,1.14533,1.17263,2016
2025-07-06,1.17264,1.18298,1.17075,1.178,2016
2025-07-13,1.17805,1.17901,1.16611,1.16822,2016
2025-07-20,1.16822,1.17212,1.15566,1.16294,2016
2025-07-27,1.16296,1.17887,1.16145,1.17554,2016
2025-08-03,1.17554,1.177,1.13915,1.15876,2016
2025-08-10,1.15876,1.16986,1.15277,1.16768,1152
